"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.subjID","Input.keycode","Answer.comments","Answer.keycodeinput","Answer.numcompleted","Approve","Reject"
"38DCH97KHHD18VWMM8KORIBUCRPQJT","3SZEO3JHC8OYGI01JA3DD7RBPZCHYB","RATE_EVENTS#1 (option to continue for bonus hits!)","Read sentences and make judgements","sentences, ratings, emotion, psychology","$0.30","Wed Apr 09 15:40:15 GMT 2014","1","BatchId:1487520;","72000","172800","Wed Apr 09 21:48:00 GMT 2014","","","32SVAV9L3GK1NLLAKT0GAVBJGPV3A4","A1Y0Y6U906ABT5","Approved","Wed Apr 09 15:41:18 GMT 2014","Thu Apr 10 07:37:35 GMT 2014","Sat Apr 12 00:37:35 PDT 2014","Thu Apr 10 04:43:31 PDT 2014","","","57377","100% (1/1)","100% (1/1)","100% (1/1)","Ndim21h_q180_01_307","x442185152q01900x","","x442185152q01900x","3"
"3A3KKYU7P3SWT0YT1EWMZZLX4M2MWY","3SZEO3JHC8OYGI01JA3DD7RBPZCHYB","RATE_EVENTS#1 (option to continue for bonus hits!)","Read sentences and make judgements","sentences, ratings, emotion, psychology","$0.30","Wed Apr 09 15:40:15 GMT 2014","2","BatchId:1487520;","72000","172800","Wed Apr 09 21:48:00 GMT 2014","","","3K2755HG5TEU144FOYSK158M4JDFD9","ALP6PFINHFND7","Approved","Wed Apr 09 19:57:56 GMT 2014","Thu Apr 10 08:55:00 GMT 2014","Sat Apr 12 01:55:00 PDT 2014","Thu Apr 10 04:42:51 PDT 2014","","","46624","100% (1/1)","100% (1/1)","100% (1/1)","Ndim21h_q180_02_296","x436424411q01910x","I did a first set to about 6 at .30 each. Then I had an index error causing in a loss of work.","x436424411q01910x","1, but i had an index error at around 6 on the first set."
"3A3KKYU7P3SWT0YT1EWMZZLX4M2MWY","3SZEO3JHC8OYGI01JA3DD7RBPZCHYB","RATE_EVENTS#1 (option to continue for bonus hits!)","Read sentences and make judgements","sentences, ratings, emotion, psychology","$0.30","Wed Apr 09 15:40:15 GMT 2014","2","BatchId:1487520;","72000","172800","Wed Apr 09 21:48:00 GMT 2014","","","3Z2R0DQ0JIPFSG63WYOXN4WIVQWE22","A2AXGNA291U5BF","Rejected","Wed Apr 09 16:20:10 GMT 2014","Wed Apr 09 16:28:39 GMT 2014","Fri Apr 11 09:28:39 PDT 2014","","Wed Apr 09 12:42:48 PDT 2014","incorrect code.","509","0% (0/1)","0% (0/1)","0% (0/1)","Ndim21h_q180_02_296","x436424411q01910x","","x442185152q02200x","1"
"36AZSFEYZ4BNVKURKF1HZHRPLEWBVO","3SZEO3JHC8OYGI01JA3DD7RBPZCHYB","RATE_EVENTS#1 (option to continue for bonus hits!)","Read sentences and make judgements","sentences, ratings, emotion, psychology","$0.30","Wed Apr 09 15:40:15 GMT 2014","1","BatchId:1487520;","72000","172800","Wed Apr 16 15:40:15 GMT 2014","","","30X31N5D6415726PA81HI3JV85XSAO","ALGL826MO4BKZ","Approved","Wed Apr 09 16:36:05 GMT 2014","Wed Apr 09 16:43:20 GMT 2014","Fri Apr 11 09:43:20 PDT 2014","Wed Apr 09 12:40:45 PDT 2014","","","435","100% (1/1)","100% (1/1)","100% (1/1)","Ndim21h_q093_01_513","x442185152q02000x","","x442185152q02000x","1"
"3D0LPO3EABAOI8E5TVTNC0VIAUGYON","3SZEO3JHC8OYGI01JA3DD7RBPZCHYB","RATE_EVENTS#1 (option to continue for bonus hits!)","Read sentences and make judgements","sentences, ratings, emotion, psychology","$0.30","Wed Apr 09 15:40:15 GMT 2014","1","BatchId:1487520;","72000","172800","Wed Apr 16 15:40:15 GMT 2014","","","33IZTU6J82CH3FEILITV2BUT9Q3SXP","ADN0KTXM4ESMG","Approved","Wed Apr 09 15:54:27 GMT 2014","Wed Apr 09 16:11:48 GMT 2014","Fri Apr 11 09:11:48 PDT 2014","Wed Apr 09 11:27:50 PDT 2014","","","1041","100% (1/1)","100% (1/1)","100% (1/1)","Ndim21h_q097_02_360","x436424411q02010x","","x436424411q02010x","2"
"3NQUW096N6J1BM308RLFL2YX6GQL94","3SZEO3JHC8OYGI01JA3DD7RBPZCHYB","RATE_EVENTS#1 (option to continue for bonus hits!)","Read sentences and make judgements","sentences, ratings, emotion, psychology","$0.30","Wed Apr 09 15:40:15 GMT 2014","1","BatchId:1487520;","72000","172800","Wed Apr 09 21:48:01 GMT 2014","","","3R08VXYT7D6GVHP0NAZY51KQDAO7WS","A1OVOES6ZA3TC4","Approved","Wed Apr 09 16:31:59 GMT 2014","Wed Apr 09 23:12:24 GMT 2014","Fri Apr 11 16:12:24 PDT 2014","Wed Apr 09 20:56:01 PDT 2014","","","24025","100% (1/1)","100% (1/1)","100% (1/1)","Ndim21h_q067_01_119","x442185152q02100x","","x442185152q02100x","20"
"3UQ1LLR26AJFG5D50XZFHX9HCY8LAJ","3SZEO3JHC8OYGI01JA3DD7RBPZCHYB","RATE_EVENTS#1 (option to continue for bonus hits!)","Read sentences and make judgements","sentences, ratings, emotion, psychology","$0.30","Wed Apr 09 15:40:15 GMT 2014","1","BatchId:1487520;","72000","172800","Wed Apr 16 15:40:15 GMT 2014","","","3BGYGHDBBYVNX0UN3ETWL3NTYN522N","A2RGDADBB41VI9","Approved","Wed Apr 09 15:57:49 GMT 2014","Wed Apr 09 18:16:43 GMT 2014","Fri Apr 11 11:16:43 PDT 2014","Wed Apr 09 11:28:41 PDT 2014","","","8334","100% (1/1)","100% (1/1)","100% (1/1)","Ndim21h_q109_02_853","x436424411q02110x","","x436424411q02110x","21"
"3D17ECOUOE626DAGY82MAAMX8IC13Y","3SZEO3JHC8OYGI01JA3DD7RBPZCHYB","RATE_EVENTS#1 (option to continue for bonus hits!)","Read sentences and make judgements","sentences, ratings, emotion, psychology","$0.30","Wed Apr 09 15:40:15 GMT 2014","1","BatchId:1487520;","72000","172800","Wed Apr 16 15:40:15 GMT 2014","","","31EUONYN2WEA1YHUEMB4ULN7WQUOVN","A2MPEWSVKPP8BM","Approved","Wed Apr 09 16:09:52 GMT 2014","Wed Apr 09 16:17:45 GMT 2014","Fri Apr 11 09:17:45 PDT 2014","Wed Apr 09 12:40:45 PDT 2014","","","473","100% (1/1)","100% (1/1)","100% (1/1)","Ndim21h_q031_01_600","x442185152q02200x","","x442185152q02200x","1"
"3KG2UQJ0MJZXRLN716CGKPSBLBUNQU","3SZEO3JHC8OYGI01JA3DD7RBPZCHYB","RATE_EVENTS#1 (option to continue for bonus hits!)","Read sentences and make judgements","sentences, ratings, emotion, psychology","$0.30","Wed Apr 09 15:40:15 GMT 2014","1","BatchId:1487520;","72000","172800","Wed Apr 16 15:40:15 GMT 2014","","","3W2LOLRXLCQZI0FY7AE1M7HVRF6RKC","A1CSDIX05PK9V","Approved","Wed Apr 09 15:56:08 GMT 2014","Wed Apr 09 16:03:34 GMT 2014","Fri Apr 11 09:03:34 PDT 2014","Wed Apr 09 12:39:06 PDT 2014","","","446","100% (1/1)","100% (1/1)","100% (1/1)","Ndim21h_q188_02_678","x436424411q02210x","","x436424411q02210x","2"
"356ZPKYPUHS638Q68V621008KZCYP4","3SZEO3JHC8OYGI01JA3DD7RBPZCHYB","RATE_EVENTS#1 (option to continue for bonus hits!)","Read sentences and make judgements","sentences, ratings, emotion, psychology","$0.30","Wed Apr 09 15:40:15 GMT 2014","1","BatchId:1487520;","72000","172800","Wed Apr 16 15:40:15 GMT 2014","","","36NEMU28XGOZGKWNRG1NOJHG8ZHWMQ","A1WEK2YG2TZWJZ","Approved","Wed Apr 09 16:10:00 GMT 2014","Wed Apr 09 16:25:02 GMT 2014","Fri Apr 11 09:25:02 PDT 2014","Wed Apr 09 11:26:51 PDT 2014","","","902","100% (5/5)","100% (2/2)","100% (1/1)","Ndim21h_q138_01_267","x442185152q02300x","fun survey, enjoyed it very much.","x442185152q02300x","2"
